DateTime,Junction,Vehicles,ID,Jour_semaine,Heure,Mois,Type_jour,Jour,Saison,Vehicles_normalized
2016-07-25 07:00:00,1,27,20160725071,0,7,7,Ouvré,25,Été,0.1452513966480447
2016-07-25 08:00:00,1,31,20160725081,0,8,7,Ouvré,25,Été,0.1675977653631285
2016-07-25 09:00:00,1,38,20160725091,0,9,7,Ouvré,25,Été,0.20670391061452514
2016-07-25 10:00:00,1,54,20160725101,0,10,7,Ouvré,25,Été,0.29608938547486036
2016-07-25 11:00:00,1,77,20160725111,0,11,7,Ouvré,25,Été,0.4245810055865922
2016-07-25 12:00:00,1,74,20160725121,0,12,7,Ouvré,25,Été,0.40782122905027934
2016-07-25 13:00:00,1,61,20160725131,0,13,7,Ouvré,25,Été,0.335195530726257
2016-07-25 14:00:00,1,68,20160725141,0,14,7,Ouvré,25,Été,0.3743016759776536
2016-07-25 15:00:00,1,64,20160725151,0,15,7,Ouvré,25,Été,0.35195530726256985
2016-07-25 16:00:00,1,59,20160725161,0,16,7,Ouvré,25,Été,0.3240223463687151
2016-07-25 17:00:00,1,61,20160725171,0,17,7,Ouvré,25,Été,0.335195530726257
2016-07-25 18:00:00,1,67,20160725181,0,18,7,Ouvré,25,Été,0.3687150837988827
2016-07-25 19:00:00,1,67,20160725191,0,19,7,Ouvré,25,Été,0.3687150837988827
2016-07-25 20:00:00,1,65,20160725201,0,20,7,Ouvré,25,Été,0.3575418994413408
2016-07-25 21:00:00,1,61,20160725211,0,21,7,Ouvré,25,Été,0.335195530726257
2016-07-25 22:00:00,1,56,20160725221,0,22,7,Ouvré,25,Été,0.30726256983240224
2016-07-25 23:00:00,1,58,20160725231,0,23,7,Ouvré,25,Été,0.31843575418994413
2016-07-26 00:00:00,1,52,20160726001,1,0,7,Ouvré,26,Été,0.28491620111731847
2016-07-26 01:00:00,1,39,20160726011,1,1,7,Ouvré,26,Été,0.21229050279329612
2016-07-26 02:00:00,1,37,20160726021,1,2,7,Ouvré,26,Été,0.2011173184357542
2016-07-26 03:00:00,1,28,20160726031,1,3,7,Ouvré,26,Été,0.15083798882681565
2016-07-26 04:00:00,1,23,20160726041,1,4,7,Ouvré,26,Été,0.1229050279329609
2016-07-26 05:00:00,1,24,20160726051,1,5,7,Ouvré,26,Été,0.12849162011173185
2016-07-26 06:00:00,1,23,20160726061,1,6,7,Ouvré,26,Été,0.1229050279329609
2016-07-26 07:00:00,1,28,20160726071,1,7,7,Ouvré,26,Été,0.15083798882681565
2016-07-26 08:00:00,1,33,20160726081,1,8,7,Ouvré,26,Été,0.1787709497206704
2016-07-26 09:00:00,1,40,20160726091,1,9,7,Ouvré,26,Été,0.21787709497206706
2016-07-26 10:00:00,1,57,20160726101,1,10,7,Ouvré,26,Été,0.3128491620111732
2016-07-26 11:00:00,1,58,20160726111,1,11,7,Ouvré,26,Été,0.31843575418994413
2016-07-26 12:00:00,1,68,20160726121,1,12,7,Ouvré,26,Été,0.3743016759776536
2016-07-26 13:00:00,1,58,20160726131,1,13,7,Ouvré,26,Été,0.31843575418994413
2016-07-26 14:00:00,1,60,20160726141,1,14,7,Ouvré,26,Été,0.3296089385474861
2016-07-26 15:00:00,1,62,20160726151,1,15,7,Ouvré,26,Été,0.34078212290502796
2016-07-26 16:00:00,1,59,20160726161,1,16,7,Ouvré,26,Été,0.3240223463687151
2016-07-26 17:00:00,1,57,20160726171,1,17,7,Ouvré,26,Été,0.3128491620111732
2016-07-26 18:00:00,1,66,20160726181,1,18,7,Ouvré,26,Été,0.36312849162011174
2016-07-26 19:00:00,1,69,20160726191,1,19,7,Ouvré,26,Été,0.3798882681564246
2016-07-26 20:00:00,1,65,20160726201,1,20,7,Ouvré,26,Été,0.3575418994413408
2016-07-26 21:00:00,1,57,20160726211,1,21,7,Ouvré,26,Été,0.3128491620111732
2016-07-26 22:00:00,1,53,20160726221,1,22,7,Ouvré,26,Été,0.2905027932960894
2016-07-26 23:00:00,1,50,20160726231,1,23,7,Ouvré,26,Été,0.2737430167597765
2016-07-27 00:00:00,1,45,20160727001,2,0,7,Ouvré,27,Été,0.2458100558659218
2016-07-27 01:00:00,1,40,20160727011,2,1,7,Ouvré,27,Été,0.21787709497206706
2016-07-27 02:00:00,1,35,20160727021,2,2,7,Ouvré,27,Été,0.1899441340782123
2016-07-27 03:00:00,1,28,20160727031,2,3,7,Ouvré,27,Été,0.15083798882681565
2016-07-27 04:00:00,1,20,20160727041,2,4,7,Ouvré,27,Été,0.10614525139664806
2016-07-27 05:00:00,1,23,20160727051,2,5,7,Ouvré,27,Été,0.1229050279329609
2016-07-27 06:00:00,1,24,20160727061,2,6,7,Ouvré,27,Été,0.12849162011173185
2016-07-27 07:00:00,1,29,20160727071,2,7,7,Ouvré,27,Été,0.1564245810055866
2016-07-27 08:00:00,1,29,20160727081,2,8,7,Ouvré,27,Été,0.1564245810055866
2016-07-27 09:00:00,1,40,20160727091,2,9,7,Ouvré,27,Été,0.21787709497206706
2016-07-27 10:00:00,1,52,20160727101,2,10,7,Ouvré,27,Été,0.28491620111731847
2016-07-27 11:00:00,1,57,20160727111,2,11,7,Ouvré,27,Été,0.3128491620111732
2016-07-27 12:00:00,1,62,20160727121,2,12,7,Ouvré,27,Été,0.34078212290502796
2016-07-27 13:00:00,1,51,20160727131,2,13,7,Ouvré,27,Été,0.2793296089385475
2016-07-27 14:00:00,1,59,20160727141,2,14,7,Ouvré,27,Été,0.3240223463687151
2016-07-27 15:00:00,1,54,20160727151,2,15,7,Ouvré,27,Été,0.29608938547486036
2016-07-27 16:00:00,1,56,20160727161,2,16,7,Ouvré,27,Été,0.30726256983240224
2016-07-27 17:00:00,1,59,20160727171,2,17,7,Ouvré,27,Été,0.3240223463687151
2016-07-27 18:00:00,1,60,20160727181,2,18,7,Ouvré,27,Été,0.3296089385474861
2016-07-27 19:00:00,1,59,20160727191,2,19,7,Ouvré,27,Été,0.3240223463687151
2016-07-27 20:00:00,1,59,20160727201,2,20,7,Ouvré,27,Été,0.3240223463687151
2016-07-27 21:00:00,1,57,20160727211,2,21,7,Ouvré,27,Été,0.3128491620111732
2016-07-27 22:00:00,1,55,20160727221,2,22,7,Ouvré,27,Été,0.3016759776536313
2016-07-27 23:00:00,1,52,20160727231,2,23,7,Ouvré,27,Été,0.28491620111731847
2016-07-28 00:00:00,1,50,20160728001,3,0,7,Ouvré,28,Été,0.2737430167597765
2016-07-28 01:00:00,1,42,20160728011,3,1,7,Ouvré,28,Été,0.22905027932960895
2016-07-28 02:00:00,1,33,20160728021,3,2,7,Ouvré,28,Été,0.1787709497206704
2016-07-28 03:00:00,1,30,20160728031,3,3,7,Ouvré,28,Été,0.16201117318435757
2016-07-28 04:00:00,1,23,20160728041,3,4,7,Ouvré,28,Été,0.1229050279329609
2016-07-28 05:00:00,1,23,20160728051,3,5,7,Ouvré,28,Été,0.1229050279329609
2016-07-28 06:00:00,1,27,20160728061,3,6,7,Ouvré,28,Été,0.1452513966480447
2016-07-28 07:00:00,1,29,20160728071,3,7,7,Ouvré,28,Été,0.1564245810055866
2016-07-28 08:00:00,1,29,20160728081,3,8,7,Ouvré,28,Été,0.1564245810055866
2016-07-28 09:00:00,1,39,20160728091,3,9,7,Ouvré,28,Été,0.21229050279329612
2016-07-28 10:00:00,1,49,20160728101,3,10,7,Ouvré,28,Été,0.2681564245810056
2016-07-28 11:00:00,1,69,20160728111,3,11,7,Ouvré,28,Été,0.3798882681564246
2016-07-28 12:00:00,1,71,20160728121,3,12,7,Ouvré,28,Été,0.3910614525139665
2016-07-28 13:00:00,1,56,20160728131,3,13,7,Ouvré,28,Été,0.30726256983240224
2016-07-28 14:00:00,1,65,20160728141,3,14,7,Ouvré,28,Été,0.3575418994413408
2016-07-28 15:00:00,1,59,20160728151,3,15,7,Ouvré,28,Été,0.3240223463687151
2016-07-28 16:00:00,1,55,20160728161,3,16,7,Ouvré,28,Été,0.3016759776536313
2016-07-28 17:00:00,1,57,20160728171,3,17,7,Ouvré,28,Été,0.3128491620111732
2016-07-28 18:00:00,1,64,20160728181,3,18,7,Ouvré,28,Été,0.35195530726256985
2016-07-28 19:00:00,1,66,20160728191,3,19,7,Ouvré,28,Été,0.36312849162011174
2016-07-28 20:00:00,1,62,20160728201,3,20,7,Ouvré,28,Été,0.34078212290502796
2016-07-28 21:00:00,1,58,20160728211,3,21,7,Ouvré,28,Été,0.31843575418994413
2016-07-28 22:00:00,1,61,20160728221,3,22,7,Ouvré,28,Été,0.335195530726257
2016-07-28 23:00:00,1,56,20160728231,3,23,7,Ouvré,28,Été,0.30726256983240224
2016-07-29 00:00:00,1,51,20160729001,4,0,7,Ouvré,29,Été,0.2793296089385475
2016-07-29 01:00:00,1,41,20160729011,4,1,7,Ouvré,29,Été,0.223463687150838
2016-07-29 02:00:00,1,30,20160729021,4,2,7,Ouvré,29,Été,0.16201117318435757
2016-07-29 03:00:00,1,28,20160729031,4,3,7,Ouvré,29,Été,0.15083798882681565
2016-07-29 04:00:00,1,22,20160729041,4,4,7,Ouvré,29,Été,0.11731843575418996
2016-07-29 05:00:00,1,23,20160729051,4,5,7,Ouvré,29,Été,0.1229050279329609
2016-07-29 06:00:00,1,23,20160729061,4,6,7,Ouvré,29,Été,0.1229050279329609
2016-07-29 07:00:00,1,27,20160729071,4,7,7,Ouvré,29,Été,0.1452513966480447
2016-07-29 08:00:00,1,30,20160729081,4,8,7,Ouvré,29,Été,0.16201117318435757
2016-07-29 09:00:00,1,37,20160729091,4,9,7,Ouvré,29,Été,0.2011173184357542
2016-07-29 10:00:00,1,48,20160729101,4,10,7,Ouvré,29,Été,0.26256983240223464
2016-07-29 11:00:00,1,54,20160729111,4,11,7,Ouvré,29,Été,0.29608938547486036
2016-07-29 12:00:00,1,59,20160729121,4,12,7,Ouvré,29,Été,0.3240223463687151
2016-07-29 13:00:00,1,49,20160729131,4,13,7,Ouvré,29,Été,0.2681564245810056
2016-07-29 14:00:00,1,55,20160729141,4,14,7,Ouvré,29,Été,0.3016759776536313
2016-07-29 15:00:00,1,54,20160729151,4,15,7,Ouvré,29,Été,0.29608938547486036
2016-07-29 16:00:00,1,49,20160729161,4,16,7,Ouvré,29,Été,0.2681564245810056
2016-07-29 17:00:00,1,51,20160729171,4,17,7,Ouvré,29,Été,0.2793296089385475
2016-07-29 18:00:00,1,57,20160729181,4,18,7,Ouvré,29,Été,0.3128491620111732
2016-07-29 19:00:00,1,56,20160729191,4,19,7,Ouvré,29,Été,0.30726256983240224
2016-07-29 20:00:00,1,50,20160729201,4,20,7,Ouvré,29,Été,0.2737430167597765
2016-07-29 21:00:00,1,50,20160729211,4,21,7,Ouvré,29,Été,0.2737430167597765
2016-07-29 22:00:00,1,43,20160729221,4,22,7,Ouvré,29,Été,0.2346368715083799
2016-07-29 23:00:00,1,42,20160729231,4,23,7,Ouvré,29,Été,0.22905027932960895
2016-07-30 00:00:00,1,44,20160730001,5,0,7,Week-end,30,Été,0.24022346368715086
2016-07-30 01:00:00,1,37,20160730011,5,1,7,Week-end,30,Été,0.2011173184357542
2016-07-30 02:00:00,1,29,20160730021,5,2,7,Week-end,30,Été,0.1564245810055866
2016-07-30 03:00:00,1,22,20160730031,5,3,7,Week-end,30,Été,0.11731843575418996
2016-07-30 04:00:00,1,18,20160730041,5,4,7,Week-end,30,Été,0.09497206703910616
2016-07-30 05:00:00,1,18,20160730051,5,5,7,Week-end,30,Été,0.09497206703910616
2016-07-30 06:00:00,1,15,20160730061,5,6,7,Week-end,30,Été,0.07821229050279331
2016-07-30 07:00:00,1,17,20160730071,5,7,7,Week-end,30,Été,0.0893854748603352
2016-07-30 08:00:00,1,19,20160730081,5,8,7,Week-end,30,Été,0.1005586592178771
2016-07-30 09:00:00,1,26,20160730091,5,9,7,Week-end,30,Été,0.13966480446927376
2016-07-30 10:00:00,1,36,20160730101,5,10,7,Week-end,30,Été,0.19553072625698326
2016-07-30 11:00:00,1,35,20160730111,5,11,7,Week-end,30,Été,0.1899441340782123
2016-07-30 12:00:00,1,39,20160730121,5,12,7,Week-end,30,Été,0.21229050279329612
2016-07-30 13:00:00,1,38,20160730131,5,13,7,Week-end,30,Été,0.20670391061452514
2016-07-30 14:00:00,1,33,20160730141,5,14,7,Week-end,30,Été,0.1787709497206704
2016-07-30 15:00:00,1,35,20160730151,5,15,7,Week-end,30,Été,0.1899441340782123
2016-07-30 16:00:00,1,33,20160730161,5,16,7,Week-end,30,Été,0.1787709497206704
2016-07-30 17:00:00,1,31,20160730171,5,17,7,Week-end,30,Été,0.1675977653631285
2016-07-30 18:00:00,1,37,20160730181,5,18,7,Week-end,30,Été,0.2011173184357542
2016-07-30 19:00:00,1,44,20160730191,5,19,7,Week-end,30,Été,0.24022346368715086
2016-07-30 20:00:00,1,41,20160730201,5,20,7,Week-end,30,Été,0.223463687150838
2016-07-30 21:00:00,1,41,20160730211,5,21,7,Week-end,30,Été,0.223463687150838
2016-07-30 22:00:00,1,42,20160730221,5,22,7,Week-end,30,Été,0.22905027932960895
2016-07-30 23:00:00,1,40,20160730231,5,23,7,Week-end,30,Été,0.21787709497206706
2016-07-31 00:00:00,1,33,20160731001,6,0,7,Week-end,31,Été,0.1787709497206704
2016-07-31 01:00:00,1,27,20160731011,6,1,7,Week-end,31,Été,0.1452513966480447
2016-07-31 02:00:00,1,23,20160731021,6,2,7,Week-end,31,Été,0.1229050279329609
2016-07-31 03:00:00,1,21,20160731031,6,3,7,Week-end,31,Été,0.111731843575419
2016-07-31 04:00:00,1,16,20160731041,6,4,7,Week-end,31,Été,0.08379888268156425
2016-07-31 05:00:00,1,18,20160731051,6,5,7,Week-end,31,Été,0.09497206703910616
2016-07-31 06:00:00,1,14,20160731061,6,6,7,Week-end,31,Été,0.07262569832402235
2016-07-31 07:00:00,1,18,20160731071,6,7,7,Week-end,31,Été,0.09497206703910616
2016-07-31 08:00:00,1,22,20160731081,6,8,7,Week-end,31,Été,0.11731843575418996
2016-07-31 09:00:00,1,28,20160731091,6,9,7,Week-end,31,Été,0.15083798882681565
2016-07-31 10:00:00,1,31,20160731101,6,10,7,Week-end,31,Été,0.1675977653631285
2016-07-31 11:00:00,1,34,20160731111,6,11,7,Week-end,31,Été,0.18435754189944134
2016-07-31 12:00:00,1,34,20160731121,6,12,7,Week-end,31,Été,0.18435754189944134
2016-07-31 13:00:00,1,29,20160731131,6,13,7,Week-end,31,Été,0.1564245810055866
2016-07-31 14:00:00,1,30,20160731141,6,14,7,Week-end,31,Été,0.16201117318435757
2016-07-31 15:00:00,1,32,20160731151,6,15,7,Week-end,31,Été,0.17318435754189945
2016-07-31 16:00:00,1,33,20160731161,6,16,7,Week-end,31,Été,0.1787709497206704
2016-07-31 17:00:00,1,34,20160731171,6,17,7,Week-end,31,Été,0.18435754189944134
2016-07-31 18:00:00,1,35,20160731181,6,18,7,Week-end,31,Été,0.1899441340782123
2016-07-31 19:00:00,1,42,20160731191,6,19,7,Week-end,31,Été,0.22905027932960895
2016-07-31 20:00:00,1,42,20160731201,6,20,7,Week-end,31,Été,0.22905027932960895
2016-07-31 21:00:00,1,40,20160731211,6,21,7,Week-end,31,Été,0.21787709497206706
2016-07-31 22:00:00,1,39,20160731221,6,22,7,Week-end,31,Été,0.21229050279329612
2016-07-31 23:00:00,1,38,20160731231,6,23,7,Week-end,31,Été,0.20670391061452514
2016-08-01 00:00:00,1,33,20160801001,0,0,8,Ouvré,1,Été,0.1787709497206704
2016-08-01 01:00:00,1,27,20160801011,0,1,8,Ouvré,1,Été,0.1452513966480447
2016-08-01 02:00:00,1,24,20160801021,0,2,8,Ouvré,1,Été,0.12849162011173185
2016-08-01 03:00:00,1,19,20160801031,0,3,8,Ouvré,1,Été,0.1005586592178771
2016-08-01 04:00:00,1,18,20160801041,0,4,8,Ouvré,1,Été,0.09497206703910616
2016-08-01 05:00:00,1,19,20160801051,0,5,8,Ouvré,1,Été,0.1005586592178771
2016-08-01 06:00:00,1,24,20160801061,0,6,8,Ouvré,1,Été,0.12849162011173185
2016-08-01 07:00:00,1,27,20160801071,0,7,8,Ouvré,1,Été,0.1452513966480447
2016-08-01 08:00:00,1,31,20160801081,0,8,8,Ouvré,1,Été,0.1675977653631285
2016-08-01 09:00:00,1,35,20160801091,0,9,8,Ouvré,1,Été,0.1899441340782123
2016-08-01 10:00:00,1,52,20160801101,0,10,8,Ouvré,1,Été,0.28491620111731847
2016-08-01 11:00:00,1,72,20160801111,0,11,8,Ouvré,1,Été,0.39664804469273746
2016-08-01 12:00:00,1,71,20160801121,0,12,8,Ouvré,1,Été,0.3910614525139665
2016-08-01 13:00:00,1,55,20160801131,0,13,8,Ouvré,1,Été,0.3016759776536313
2016-08-01 14:00:00,1,62,20160801141,0,14,8,Ouvré,1,Été,0.34078212290502796
2016-08-01 15:00:00,1,66,20160801151,0,15,8,Ouvré,1,Été,0.36312849162011174
2016-08-01 16:00:00,1,65,20160801161,0,16,8,Ouvré,1,Été,0.3575418994413408
2016-08-01 17:00:00,1,61,20160801171,0,17,8,Ouvré,1,Été,0.335195530726257
2016-08-01 18:00:00,1,64,20160801181,0,18,8,Ouvré,1,Été,0.35195530726256985
2016-08-01 19:00:00,1,65,20160801191,0,19,8,Ouvré,1,Été,0.3575418994413408
2016-08-01 20:00:00,1,64,20160801201,0,20,8,Ouvré,1,Été,0.35195530726256985
2016-08-01 21:00:00,1,53,20160801211,0,21,8,Ouvré,1,Été,0.2905027932960894
2016-08-01 22:00:00,1,58,20160801221,0,22,8,Ouvré,1,Été,0.31843575418994413
2016-08-01 23:00:00,1,50,20160801231,0,23,8,Ouvré,1,Été,0.2737430167597765
2016-08-02 00:00:00,1,45,20160802001,1,0,8,Ouvré,2,Été,0.2458100558659218
2016-08-02 01:00:00,1,37,20160802011,1,1,8,Ouvré,2,Été,0.2011173184357542
2016-08-02 02:00:00,1,38,20160802021,1,2,8,Ouvré,2,Été,0.20670391061452514
2016-08-02 03:00:00,1,30,20160802031,1,3,8,Ouvré,2,Été,0.16201117318435757
2016-08-02 04:00:00,1,23,20160802041,1,4,8,Ouvré,2,Été,0.1229050279329609
2016-08-02 05:00:00,1,21,20160802051,1,5,8,Ouvré,2,Été,0.111731843575419
2016-08-02 06:00:00,1,28,20160802061,1,6,8,Ouvré,2,Été,0.15083798882681565
2016-08-02 07:00:00,1,31,20160802071,1,7,8,Ouvré,2,Été,0.1675977653631285
2016-08-02 08:00:00,1,33,20160802081,1,8,8,Ouvré,2,Été,0.1787709497206704
2016-08-02 09:00:00,1,41,20160802091,1,9,8,Ouvré,2,Été,0.223463687150838
2016-08-02 10:00:00,1,52,20160802101,1,10,8,Ouvré,2,Été,0.28491620111731847
2016-08-02 11:00:00,1,57,20160802111,1,11,8,Ouvré,2,Été,0.3128491620111732
2016-08-02 12:00:00,1,61,20160802121,1,12,8,Ouvré,2,Été,0.335195530726257
2016-08-02 13:00:00,1,57,20160802131,1,13,8,Ouvré,2,Été,0.3128491620111732
2016-08-02 14:00:00,1,62,20160802141,1,14,8,Ouvré,2,Été,0.34078212290502796
2016-08-02 15:00:00,1,59,20160802151,1,15,8,Ouvré,2,Été,0.3240223463687151
2016-08-02 16:00:00,1,57,20160802161,1,16,8,Ouvré,2,Été,0.3128491620111732
2016-08-02 17:00:00,1,58,20160802171,1,17,8,Ouvré,2,Été,0.31843575418994413
2016-08-02 18:00:00,1,58,20160802181,1,18,8,Ouvré,2,Été,0.31843575418994413
2016-08-02 19:00:00,1,73,20160802191,1,19,8,Ouvré,2,Été,0.4022346368715084
2016-08-02 20:00:00,1,70,20160802201,1,20,8,Ouvré,2,Été,0.38547486033519557
2016-08-02 21:00:00,1,64,20160802211,1,21,8,Ouvré,2,Été,0.35195530726256985
2016-08-02 22:00:00,1,61,20160802221,1,22,8,Ouvré,2,Été,0.335195530726257
2016-08-02 23:00:00,1,57,20160802231,1,23,8,Ouvré,2,Été,0.3128491620111732
2016-08-03 00:00:00,1,47,20160803001,2,0,8,Ouvré,3,Été,0.2569832402234637
2016-08-03 01:00:00,1,41,20160803011,2,1,8,Ouvré,3,Été,0.223463687150838
2016-08-03 02:00:00,1,37,20160803021,2,2,8,Ouvré,3,Été,0.2011173184357542
2016-08-03 03:00:00,1,30,20160803031,2,3,8,Ouvré,3,Été,0.16201117318435757
2016-08-03 04:00:00,1,23,20160803041,2,4,8,Ouvré,3,Été,0.1229050279329609
2016-08-03 05:00:00,1,24,20160803051,2,5,8,Ouvré,3,Été,0.12849162011173185
2016-08-03 06:00:00,1,28,20160803061,2,6,8,Ouvré,3,Été,0.15083798882681565
2016-08-03 07:00:00,1,28,20160803071,2,7,8,Ouvré,3,Été,0.15083798882681565
2016-08-03 08:00:00,1,35,20160803081,2,8,8,Ouvré,3,Été,0.1899441340782123
2016-08-03 09:00:00,1,42,20160803091,2,9,8,Ouvré,3,Été,0.22905027932960895
2016-08-03 10:00:00,1,55,20160803101,2,10,8,Ouvré,3,Été,0.3016759776536313
2016-08-03 11:00:00,1,72,20160803111,2,11,8,Ouvré,3,Été,0.39664804469273746
2016-08-03 12:00:00,1,69,20160803121,2,12,8,Ouvré,3,Été,0.3798882681564246
2016-08-03 13:00:00,1,60,20160803131,2,13,8,Ouvré,3,Été,0.3296089385474861
2016-08-03 14:00:00,1,62,20160803141,2,14,8,Ouvré,3,Été,0.34078212290502796
2016-08-03 15:00:00,1,69,20160803151,2,15,8,Ouvré,3,Été,0.3798882681564246
2016-08-03 16:00:00,1,60,20160803161,2,16,8,Ouvré,3,Été,0.3296089385474861
2016-08-03 17:00:00,1,64,20160803171,2,17,8,Ouvré,3,Été,0.35195530726256985
2016-08-03 18:00:00,1,64,20160803181,2,18,8,Ouvré,3,Été,0.35195530726256985
2016-08-03 19:00:00,1,67,20160803191,2,19,8,Ouvré,3,Été,0.3687150837988827
2016-08-03 20:00:00,1,61,20160803201,2,20,8,Ouvré,3,Été,0.335195530726257
2016-08-03 21:00:00,1,59,20160803211,2,21,8,Ouvré,3,Été,0.3240223463687151
2016-08-03 22:00:00,1,56,20160803221,2,22,8,Ouvré,3,Été,0.30726256983240224
2016-08-03 23:00:00,1,57,20160803231,2,23,8,Ouvré,3,Été,0.3128491620111732
2016-08-04 00:00:00,1,47,20160804001,3,0,8,Ouvré,4,Été,0.2569832402234637
2016-08-04 01:00:00,1,43,20160804011,3,1,8,Ouvré,4,Été,0.2346368715083799
2016-08-04 02:00:00,1,36,20160804021,3,2,8,Ouvré,4,Été,0.19553072625698326
2016-08-04 03:00:00,1,29,20160804031,3,3,8,Ouvré,4,Été,0.1564245810055866
2016-08-04 04:00:00,1,23,20160804041,3,4,8,Ouvré,4,Été,0.1229050279329609
2016-08-04 05:00:00,1,25,20160804051,3,5,8,Ouvré,4,Été,0.1340782122905028
2016-08-04 06:00:00,1,26,20160804061,3,6,8,Ouvré,4,Été,0.13966480446927376
2016-08-04 07:00:00,1,29,20160804071,3,7,8,Ouvré,4,Été,0.1564245810055866
2016-08-04 08:00:00,1,38,20160804081,3,8,8,Ouvré,4,Été,0.20670391061452514
2016-08-04 09:00:00,1,44,20160804091,3,9,8,Ouvré,4,Été,0.24022346368715086
2016-08-04 10:00:00,1,46,20160804101,3,10,8,Ouvré,4,Été,0.25139664804469275
2016-08-04 11:00:00,1,59,20160804111,3,11,8,Ouvré,4,Été,0.3240223463687151
2016-08-04 12:00:00,1,63,20160804121,3,12,8,Ouvré,4,Été,0.3463687150837989
2016-08-04 13:00:00,1,55,20160804131,3,13,8,Ouvré,4,Été,0.3016759776536313
2016-08-04 14:00:00,1,62,20160804141,3,14,8,Ouvré,4,Été,0.34078212290502796
2016-08-04 15:00:00,1,61,20160804151,3,15,8,Ouvré,4,Été,0.335195530726257
2016-08-04 16:00:00,1,53,20160804161,3,16,8,Ouvré,4,Été,0.2905027932960894
2016-08-04 17:00:00,1,55,20160804171,3,17,8,Ouvré,4,Été,0.3016759776536313
2016-08-04 18:00:00,1,60,20160804181,3,18,8,Ouvré,4,Été,0.3296089385474861
2016-08-04 19:00:00,1,61,20160804191,3,19,8,Ouvré,4,Été,0.335195530726257
2016-08-04 20:00:00,1,55,20160804201,3,20,8,Ouvré,4,Été,0.3016759776536313
2016-08-04 21:00:00,1,51,20160804211,3,21,8,Ouvré,4,Été,0.2793296089385475
2016-08-04 22:00:00,1,57,20160804221,3,22,8,Ouvré,4,Été,0.3128491620111732
2016-08-04 23:00:00,1,49,20160804231,3,23,8,Ouvré,4,Été,0.2681564245810056
2016-08-05 00:00:00,1,44,20160805001,4,0,8,Ouvré,5,Été,0.24022346368715086
2016-08-05 01:00:00,1,38,20160805011,4,1,8,Ouvré,5,Été,0.20670391061452514
2016-08-05 02:00:00,1,33,20160805021,4,2,8,Ouvré,5,Été,0.1787709497206704
2016-08-05 03:00:00,1,23,20160805031,4,3,8,Ouvré,5,Été,0.1229050279329609
2016-08-05 04:00:00,1,19,20160805041,4,4,8,Ouvré,5,Été,0.1005586592178771
2016-08-05 05:00:00,1,21,20160805051,4,5,8,Ouvré,5,Été,0.111731843575419
2016-08-05 06:00:00,1,23,20160805061,4,6,8,Ouvré,5,Été,0.1229050279329609
2016-08-05 07:00:00,1,25,20160805071,4,7,8,Ouvré,5,Été,0.1340782122905028
2016-08-05 08:00:00,1,32,20160805081,4,8,8,Ouvré,5,Été,0.17318435754189945
2016-08-05 09:00:00,1,38,20160805091,4,9,8,Ouvré,5,Été,0.20670391061452514
2016-08-05 10:00:00,1,50,20160805101,4,10,8,Ouvré,5,Été,0.2737430167597765
2016-08-05 11:00:00,1,51,20160805111,4,11,8,Ouvré,5,Été,0.2793296089385475
2016-08-05 12:00:00,1,56,20160805121,4,12,8,Ouvré,5,Été,0.30726256983240224
2016-08-05 13:00:00,1,51,20160805131,4,13,8,Ouvré,5,Été,0.2793296089385475
2016-08-05 14:00:00,1,58,20160805141,4,14,8,Ouvré,5,Été,0.31843575418994413
2016-08-05 15:00:00,1,56,20160805151,4,15,8,Ouvré,5,Été,0.30726256983240224
2016-08-05 16:00:00,1,48,20160805161,4,16,8,Ouvré,5,Été,0.26256983240223464
2016-08-05 17:00:00,1,47,20160805171,4,17,8,Ouvré,5,Été,0.2569832402234637
2016-08-05 18:00:00,1,52,20160805181,4,18,8,Ouvré,5,Été,0.28491620111731847
2016-08-05 19:00:00,1,55,20160805191,4,19,8,Ouvré,5,Été,0.3016759776536313
2016-08-05 20:00:00,1,53,20160805201,4,20,8,Ouvré,5,Été,0.2905027932960894
2016-08-05 21:00:00,1,47,20160805211,4,21,8,Ouvré,5,Été,0.2569832402234637
2016-08-05 22:00:00,1,46,20160805221,4,22,8,Ouvré,5,Été,0.25139664804469275
2016-08-05 23:00:00,1,41,20160805231,4,23,8,Ouvré,5,Été,0.223463687150838
2016-08-06 00:00:00,1,42,20160806001,5,0,8,Week-end,6,Été,0.22905027932960895
2016-08-06 01:00:00,1,34,20160806011,5,1,8,Week-end,6,Été,0.18435754189944134
2016-08-06 02:00:00,1,30,20160806021,5,2,8,Week-end,6,Été,0.16201117318435757
2016-08-06 03:00:00,1,23,20160806031,5,3,8,Week-end,6,Été,0.1229050279329609
2016-08-06 04:00:00,1,20,20160806041,5,4,8,Week-end,6,Été,0.10614525139664806
2016-08-06 05:00:00,1,18,20160806051,5,5,8,Week-end,6,Été,0.09497206703910616
2016-08-06 06:00:00,1,12,20160806061,5,6,8,Week-end,6,Été,0.061452513966480445
2016-08-06 07:00:00,1,19,20160806071,5,7,8,Week-end,6,Été,0.1005586592178771
2016-08-06 08:00:00,1,23,20160806081,5,8,8,Week-end,6,Été,0.1229050279329609
2016-08-06 09:00:00,1,26,20160806091,5,9,8,Week-end,6,Été,0.13966480446927376
2016-08-06 10:00:00,1,32,20160806101,5,10,8,Week-end,6,Été,0.17318435754189945
